borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted
B0147,salaried,102769,4323.06,14473,42919.53,14473.22,True,34512.57,13329.79,True,28808.16,11537.43,True,23513.36,8855.37,True,18898.93,8855.37,True,16087.41,7943.64,False,True
B0148,gig_worker,173865,8161.9,56091,119872.83,56091.02,True,87975.14,56091.02,True,77871.83,49979.94,True,63073.88,42342.86,True,52034.58,38386.29,True,43136.68,32654.61,False,True
B0149,gig_worker,188634,5827.15,65457,117538.65,65457.01,True,96727.34,53624.64,True,73335.6,47979.59,True,61710.11,45597.42,True,50907.67,36218.98,True,46363.92,34045.54,False,True
B0150,small_trader,149883,7025.46,35007,57512.97,35007.22,True,47782.34,31549.87,True,37830.61,25201.77,True,31953.76,22619.46,True,27777.01,21653.72,True,22316.83,18690.79,False,True
B0151,salaried,171945,5207.15,59149,108902.63,59148.93,True,87617.2,45904.82,True,76074.99,45690.51,True,64728.12,39926.45,True,49568.27,33583.26,True,45115.86,31957.48,False,True
B0152,small_trader,103783,4698.42,79321,139746.71,79321.34,True,122873.47,69690.23,True,96026.2,57459.29,True,84953.84,53550.97,True,70781.08,45490.99,True,54447.06,37635.57,False,True
B0153,farmer,93596,2808.71,58320,98393.71,58320.08,True,90522.65,54189.63,True,74975.32,52323.43,True,56056.74,40620.98,True,49200.29,38148.57,True,39161.95,32521.05,False,True
B0154,gig_worker,116611,4399.32,81334,110240.23,81333.9,True,95694.69,72085.71,True,81137.32,54769.38,True,63544.94,53340.71,True,50867.17,44021.88,True,45608.7,40317.41,False,True
B0155,salaried,137626,5679.34,70842,121279.11,70842.49,True,105114.24,69709.74,True,99097.92,53945.1,True,74905.65,50103.85,True,69160.26,41983.41,True,54619.83,37768.35,False,True
B0156,gig_worker,103330,4327.05,55706,97576.26,55706.48,True,78757.86,49392.77,True,66672.01,47503.4,True,52708.26,41585.52,True,46626.4,36255.4,True,36465.66,30700.16,False,True
B0157,gig_worker,147686,4564.69,20324,27790.08,20323.9,True,24931.72,20323.9,True,21293.48,16914.59,True,17357.98,14455.97,True,13258.8,13546.87,True,12481.78,12419.01,False,True
B0158,salaried,121435,4187.79,53997,56375.51,53996.7,True,48354.46,42005.29,True,40795.19,39548.91,True,33444.27,34941.98,True,27150.0,28639.97,True,25200.71,28639.97,False,True
B0159,small_trader,12708,419.26,52715,96354.28,52714.52,True,88702.15,45312.21,True,73790.99,40156.95,True,62956.96,37126.64,True,50463.53,33173.97,True,39845.47,27310.93,False,True
B0160,small_trader,183784,6146.06,67687,74331.08,67686.81,True,66478.26,54347.14,True,53391.75,53007.49,True,47426.31,44644.07,True,39657.13,41569.56,True,29878.14,33201.19,False,True
B0161,small_trader,52291,1733.26,43110,89943.4,43109.87,True,69392.64,37906.94,True,63788.97,32163.47,True,47976.62,30031.3,True,40851.75,25499.05,True,34133.02,23419.17,False,True
B0162,farmer,191517,8975.55,44524,82448.83,44523.54,True,66059.32,41441.15,True,52706.16,34127.33,True,49772.9,29091.91,True,36601.5,24655.4,True,33886.58,24655.4,False,True
B0163,farmer,11481,530.14,56429,76368.5,56429.46,True,57989.14,47447.42,True,54113.42,44739.13,True,43232.68,33666.04,True,35002.69,31809.32,True,28013.78,30070.7,False,True
B0164,gig_worker,69722,2358.59,26037,46081.82,26037.34,True,36988.19,21740.13,True,29352.3,17871.5,True,24027.69,16178.76,True,20035.48,15710.53,True,16553.8,14171.64,False,True
B0165,small_trader,144837,6469.83,25380,44952.05,25379.95,True,35991.88,21132.46,True,28997.42,17641.23,True,25412.86,17235.17,True,23103.27,13988.21,True,18458.82,13096.79,False,True
B0166,salaried,143060,4834.9,55283,64297.61,55283.03,True,58716.95,43631.86,True,46877.37,39718.25,True,44192.52,34505.09,True,31973.71,31142.91,True,28117.8,31027.45,False,True
B0167,small_trader,121541,5337.59,21362,52178.93,21362.4,True,41815.16,18555.3,True,32365.04,17165.88,True,26876.62,14400.19,True,25730.48,12706.33,True,19415.14,12333.93,False,True
B0168,gig_worker,52137,2032.39,67068,122290.52,67067.52,True,98784.24,56544.08,True,82843.32,56544.08,True,72599.48,45064.76,True,62909.07,42491.2,True,53348.44,39026.28,False,True
B0169,gig_worker,91132,3858.98,74384,132261.0,74383.94,True,123165.05,58552.47,True,98576.94,55119.25,True,84622.75,48785.61,True,76146.56,42785.08,True,58400.18,37428.88,False,True
B0170,farmer,14138,604.45,32255,73073.56,32254.88,True,61536.7,29421.34,True,49560.98,24330.24,True,40693.22,23132.42,True,36904.89,17857.75,True,27353.13,17857.75,False,True
B0171,salaried,96346,4036.52,11406,24069.46,11405.95,True,20323.53,11156.74,True,16633.79,9656.02,True,14774.52,7517.84,True,12827.34,6823.84,True,10535.12,6201.76,False,True
B0172,salaried,170133,7825.16,44348,90178.5,44347.62,True,76403.85,39037.26,True,62389.36,35097.17,True,48075.24,28731.9,True,42057.34,23886.59,True,38447.35,23390.32,False,True
B0173,gig_worker,20751,806.77,47800,104164.8,47799.72,True,88826.36,47438.86,True,70357.59,39517.26,True,64886.79,36970.04,True,50898.44,31371.39,True,43212.52,29578.85,False,True
B0174,salaried,123499,5345.58,15080,58372.08,15079.76,True,52896.55,13371.83,True,48463.87,11016.6,True,35349.21,9849.67,True,31435.6,8773.63,True,27494.12,8605.92,False,True
B0175,gig_worker,189588,6926.57,38718,78252.0,38718.16,True,71769.69,35976.74,True,54395.92,28111.26,True,51456.37,28111.26,True,42496.1,23004.78,True,32260.37,21417.85,False,True
B0176,small_trader,61925,2224.28,79004,126605.92,79004.05,True,104422.5,61236.86,True,90487.16,56856.27,True,75487.86,50761.44,True,61714.67,44330.43,True,49236.55,38511.82,False,True
B0177,salaried,51458,1792.32,9490,76818.01,9490.4,True,60232.92,8476.36,True,52982.48,7424.83,True,42673.28,6787.25,True,35889.48,6090.4,True,31655.57,5288.99,False,True
B0178,farmer,18640,635.13,50200,63853.31,50199.53,True,57732.64,43029.67,True,44644.46,38555.9,True,39187.29,33676.39,True,33187.55,29990.94,True,27005.26,29324.94,False,True
B0179,salaried,121718,4672.2,38723,79952.77,38722.54,True,74171.75,33481.29,True,57950.79,27638.66,True,49708.95,26074.78,True,44769.24,21178.99,True,33586.77,20110.32,False,True
B0180,salaried,53954,1926.71,44079,86845.94,44079.08,True,71540.66,39258.09,True,63397.44,35108.7,True,52619.51,30842.93,True,43919.77,25309.08,True,34803.96,22472.98,False,True
B0181,salaried,128094,4013.35,8554,78118.94,8553.62,True,65475.1,7611.67,True,53806.66,6255.32,True,48161.67,5790.24,True,38131.19,5299.07,True,35033.12,4410.8,False,True
B0182,gig_worker,143962,6209.74,19037,48914.78,19037.14,True,46226.85,18002.1,True,38360.5,14129.08,True,32411.4,13770.85,True,25565.74,10523.33,True,21420.77,10270.99,False,True
B0183,gig_worker,87299,2863.97,16846,82843.14,16845.73,True,68578.89,13743.62,True,59149.89,12679.71,True,49002.0,10101.33,True,39649.46,8910.61,True,35055.15,8109.16,False,True
B0184,gig_worker,94811,3742.99,70400,95394.78,70400.36,True,78763.08,64654.01,True,70314.09,54389.76,True,59218.51,47687.14,True,46938.7,40409.43,True,40739.56,37613.86,False,True
B0185,salaried,172527,6663.29,45595,61253.62,45594.81,True,51013.15,39585.22,True,47759.84,34879.15,True,37800.2,31440.43,True,33726.83,29889.66,True,27587.23,25698.85,False,True
B0186,gig_worker,135814,4584.33,37761,68482.68,37760.68,True,59677.27,30502.32,True,44613.83,28380.68,True,41718.13,25888.56,True,34962.03,21544.75,True,27709.29,19130.9,False,True
B0187,small_trader,185607,6775.73,31909,79266.52,31908.73,True,65301.53,28361.85,True,57234.23,26152.0,True,47100.76,22032.75,True,37059.54,19908.73,True,29933.89,19640.39,False,True
B0188,farmer,70815,2706.82,21119,38408.72,21118.72,True,31965.22,18750.12,True,26519.86,16332.14,True,19886.49,14800.48,True,17775.42,12770.27,True,15169.39,11830.66,False,True
B0189,small_trader,165065,6811.89,75040,135287.25,75039.75,True,132782.05,61518.44,True,108799.89,51196.45,True,84968.21,44907.95,True,68656.78,41169.27,True,61353.07,36100.06,False,True
B0190,gig_worker,78798,2697.47,53112,82993.5,53111.9,True,70373.95,44237.82,True,62386.93,43025.82,True,48079.93,38034.12,True,39977.58,33232.39,True,34913.8,27866.2,False,True
B0191,gig_worker,29288,1258.59,31506,69708.61,31506.03,True,56387.34,27323.34,True,52176.37,23739.31,True,38389.74,18906.74,True,33774.31,17829.38,True,29216.83,16913.48,False,True
B0192,gig_worker,76677,3351.86,9020,63191.8,9020.43,True,52368.51,7404.74,True,50125.61,7143.1,True,40651.6,5980.18,True,34332.64,5454.53,True,29441.3,5129.33,False,True
B0193,small_trader,192611,9172.03,80548,123489.07,80547.64,True,113889.0,67647.92,True,98064.19,62292.14,True,73571.62,52685.26,True,63007.07,42328.87,True,58989.34,42328.87,False,True
B0194,salaried,175070,8219.14,53996,90915.93,53996.05,True,78225.15,51112.15,True,66395.83,43298.33,True,59723.3,35908.64,True,49056.19,33875.49,True,41287.49,31438.38,False,True
B0195,small_trader,55619,2156.3,76193,99010.53,76192.58,True,79298.99,66586.46,True,64422.8,61628.42,True,56454.96,55574.36,True,43833.43,44663.56,True,42462.22,42593.69,False,True
B0196,small_trader,54825,2531.84,29474,72899.78,29473.78,True,60869.23,23879.74,True,52654.39,20602.84,True,44585.8,19511.7,True,39088.8,15961.58,True,29679.8,14560.21,False,True
B0197,small_trader,187597,8912.38,56080,92289.21,56079.86,True,82721.21,44072.64,True,73460.13,37924.81,True,56708.08,37205.87,True,47304.61,32203.65,True,37894.43,29099.63,False,True
B0198,small_trader,53856,2439.85,28809,43897.15,28809.22,True,37945.52,22380.89,True,32556.18,21074.8,True,24865.1,18487.94,True,21485.73,17013.45,True,18915.24,15227.26,False,True
B0199,small_trader,133728,6199.25,39006,60809.78,39006.09,True,46322.3,35347.48,True,43092.71,30852.45,True,34326.72,27439.5,True,29057.0,24098.68,True,25929.11,20212.53,False,True
B0200,small_trader,127473,6126.84,78528,123713.78,78527.83,True,112854.63,70827.79,True,89734.31,58683.32,True,75956.69,53933.82,True,62662.23,46216.93,True,52316.01,44377.27,False,True
B0201,gig_worker,187747,6569.9,67445,156439.83,67445.14,True,131983.69,61698.92,True,101157.78,58487.96,True,91413.08,47624.83,True,70795.53,40088.36,True,59448.08,39722.12,False,True
B0202,farmer,108618,3775.88,19886,62551.82,19885.64,True,54024.43,15987.48,True,45335.87,14965.69,True,42293.3,12739.64,True,35228.6,11305.35,True,28111.01,10864.86,False,True
B0203,farmer,89414,3838.72,64297,101034.12,64297.42,True,80982.28,51300.72,True,73427.05,48057.98,True,55069.11,41519.61,True,44810.58,37637.29,True,38787.24,36706.34,False,True
B0204,farmer,195272,6596.83,36843,59128.59,36843.33,True,53959.59,32346.98,True,44155.11,31253.13,True,35648.93,26764.1,True,33188.05,25159.79,True,25238.9,20686.31,False,True
B0205,farmer,75727,2924.75,27195,48369.1,27194.61,True,40412.88,22437.7,True,36223.3,21063.32,True,27740.31,16596.22,True,21912.72,16270.27,True,18265.47,13690.72,False,True
B0206,gig_worker,54757,1946.57,32529,51233.79,32528.62,True,40420.02,28828.95,True,34854.01,25403.7,True,30622.08,21229.57,True,25450.48,20676.41,True,21073.89,18844.07,False,True
B0207,salaried,145639,5454.21,59345,88997.14,59344.8,True,82417.59,50617.42,True,61774.84,45548.81,True,59499.72,42046.2,True,46286.36,34182.98,True,41652.56,30644.89,False,True
B0208,salaried,41954,2017.45,53367,68762.01,53366.51,True,56866.57,50702.9,True,48496.0,41915.07,True,46339.4,36984.21,True,37144.09,33232.92,True,29391.63,32773.2,False,True
B0209,small_trader,33929,1427.59,26308,33998.95,26307.87,True,26324.77,24931.24,True,23709.03,21241.17,True,18481.55,18505.81,True,15205.75,17625.33,True,12770.23,16194.98,False,True
B0210,gig_worker,134206,4066.92,38722,71335.13,38722.38,True,58032.37,33028.87,True,48802.16,28160.23,True,43697.27,25408.1,True,38507.17,21743.33,True,29652.87,20926.85,False,True
B0211,farmer,161388,5572.0,33039,81445.83,33038.94,True,75394.3,29924.65,True,57232.98,25355.14,True,47553.56,22664.98,True,41617.2,21231.51,True,33449.5,16974.22,False,True
B0212,gig_worker,98020,3411.23,35205,72076.59,35204.72,True,67869.44,34369.61,True,56513.42,29891.03,True,48325.97,24299.52,True,35973.13,21718.89,True,33823.45,21262.35,False,True
B0213,gig_worker,69993,2318.22,46857,74612.06,46857.12,True,63460.56,39734.97,True,50992.86,37555.75,True,41676.15,30912.7,True,34837.08,28787.39,True,31419.61,25505.61,False,True
B0214,small_trader,165438,6536.77,69923,141374.09,69922.61,True,116678.82,61161.4,True,110213.46,58322.75,True,83321.12,52401.87,True,73633.13,46430.47,True,63741.8,39311.68,False,True
B0215,farmer,85426,3251.67,20054,68146.49,20053.98,True,60429.57,16869.91,True,45505.5,16445.32,True,42236.33,14175.2,True,34994.76,11343.12,True,27518.2,10438.44,False,True
B0216,gig_worker,154771,5940.68,17802,66412.52,17801.87,True,51320.4,15383.96,True,45975.52,13314.59,True,37032.9,12120.25,True,30776.01,10811.88,True,28823.6,10347.47,False,True
B0217,small_trader,48084,2193.56,13236,38009.59,13236.38,True,30984.46,12094.74,True,26260.78,11112.26,True,21136.65,8632.53,True,18640.93,8479.62,True,15148.5,7840.21,False,True
B0218,farmer,199651,6848.85,23248,86450.39,23248.49,True,66234.49,22890.67,True,61763.57,19413.93,True,48728.85,17772.92,True,40867.44,14721.0,True,33256.45,13401.6,False,True
B0219,small_trader,143195,6184.61,11319,67034.85,11318.81,True,59515.23,9828.4,True,52455.42,8693.06,True,42649.79,8416.07,True,37468.28,7396.25,True,32498.41,6398.77,False,True
B0220,farmer,171081,6297.65,66920,84852.89,66919.67,True,72390.76,63412.53,True,64003.66,52758.85,True,56370.04,46732.4,True,48069.96,42939.55,True,35508.46,38622.04,False,True
B0221,small_trader,113754,4368.16,14929,64538.46,14929.11,True,55865.95,12246.97,True,52472.48,11007.09,True,44187.49,9276.51,True,34090.55,9276.51,True,26979.54,8770.04,False,True
B0222,gig_worker,42006,1371.05,63455,92008.81,63454.97,True,85734.08,51025.85,True,68095.98,51025.85,True,54426.17,41499.33,True,48714.3,35079.56,True,38227.18,35079.56,False,True
B0223,farmer,130589,5882.95,19783,24285.62,19782.53,True,21055.24,16741.41,True,17443.14,15018.19,True,16013.62,13331.07,True,12661.52,11674.37,True,10644.54,10418.49,False,True
B0224,gig_worker,140193,4364.71,59794,118901.43,59794.23,True,95722.87,54510.32,True,83663.58,47353.03,True,65689.84,39159.25,True,55408.78,34584.28,True,44515.6,32238.57,False,True
B0225,gig_worker,51347,1648.85,29505,44548.91,29504.62,True,37884.57,23800.31,True,35117.91,23722.93,True,30367.86,18778.78,True,25036.08,16586.48,True,18991.87,15175.23,False,True
B0226,gig_worker,56418,2804.17,35110,80216.12,35110.37,True,68215.93,32552.52,True,56324.88,27109.81,True,46074.82,22945.21,True,37992.8,22945.21,True,33435.45,18888.29,False,True
B0227,gig_worker,176494,6957.22,8134,50859.61,8133.8,True,44237.38,7061.67,True,36028.74,6516.54,True,31159.55,5952.67,True,22992.76,4747.83,True,22040.63,4747.83,False,True
B0228,small_trader,13009,589.52,65687,155380.13,65687.16,True,126350.6,63377.98,True,110178.06,51873.04,True,84748.38,49963.29,True,74892.13,39107.52,True,62257.69,36083.9,False,True
B0229,salaried,69754,2250.88,21257,52734.92,21256.55,True,41268.23,20296.33,True,34117.14,16531.14,True,28857.32,15576.62,True,26052.59,12799.5,True,22773.99,12530.25,False,True
B0230,farmer,146269,5552.03,50080,65074.02,50079.74,True,58093.25,42136.2,True,48542.21,36824.41,True,40880.3,35507.34,True,32936.8,32315.29,True,28361.4,29855.64,False,True
B0231,gig_worker,86623,4321.47,49637,104438.85,49636.71,True,82161.5,43356.12,True,66802.1,35873.9,True,61233.54,31477.1,True,47842.57,30282.97,True,41837.4,26701.87,False,True
B0232,farmer,82684,3865.09,63012,118986.96,63012.38,True,100973.05,57917.29,True,85226.55,46467.02,True,64752.18,38650.36,True,60778.76,35811.85,True,48014.1,32629.99,False,True
B0233,farmer,53298,2557.01,32045,51907.11,32045.22,True,46421.91,30982.28,True,40946.14,26502.31,True,32020.74,21880.1,True,26512.96,19397.82,True,25081.94,19397.82,False,True
B0234,salaried,115058,5502.81,55409,62655.94,55409.4,True,54166.26,50731.56,True,52326.15,43548.54,True,40208.89,37162.55,True,34082.5,32099.0,True,30263.71,30620.05,False,True
B0235,gig_worker,157698,6307.79,41105,82948.09,41105.44,True,65115.79,36872.99,True,59579.56,34225.76,True,50703.73,29972.93,True,42426.76,25020.04,True,36035.29,22323.01,False,True
B0236,small_trader,154403,6645.2,13920,30211.74,13919.6,True,29456.65,12797.29,True,21835.74,11679.93,True,19409.56,10501.84,True,16503.51,9633.48,True,13810.15,7986.83,False,True
B0237,farmer,40771,1818.57,65549,143996.71,65549.08,True,126805.2,57701.97,True,108682.09,53520.56,True,83797.3,51737.92,True,79589.33,43000.17,True,62934.98,37973.59,False,True
B0238,small_trader,38931,1476.21,79214,90553.1,79214.1,True,79513.43,66845.61,True,68082.74,60089.43,True,55715.18,49071.72,True,42849.18,47735.47,True,39869.46,41215.55,False,True
B0239,small_trader,162236,5240.7,36726,74065.52,36725.98,True,62062.14,33840.21,True,56745.9,28983.42,True,44477.85,27307.79,True,37250.31,22896.43,True,35757.81,19752.15,False,True
B0240,small_trader,21569,820.25,22559,47956.75,22558.92,True,37134.32,19929.23,True,31907.99,17283.3,True,26612.54,14974.38,True,22565.01,13385.44,True,19846.36,12234.11,False,True
B0241,small_trader,58785,1965.87,54962,73100.63,54961.99,True,59654.48,43702.85,True,50883.03,42801.75,True,43562.54,37906.1,True,36687.15,31064.55,True,32118.52,27763.61,False,True
B0242,gig_worker,141764,4806.36,73566,97449.04,73565.98,True,73640.09,66703.53,True,66887.44,54522.25,True,57319.5,54522.25,True,49420.78,47130.1,True,41376.27,42244.47,False,True
B0243,salaried,174744,8296.41,48321,107839.04,48320.63,True,88352.36,46637.53,True,72885.43,37118.17,True,64170.2,34534.33,True,54811.14,31136.04,True,39872.22,28940.28,False,True
B0244,small_trader,37843,1402.54,33533,45895.7,33533.37,True,38098.23,30607.79,True,33632.17,26113.05,True,26353.82,21643.54,True,24964.42,20963.1,True,21065.94,20199.64,False,True
B0245,salaried,115924,4878.91,50435,52111.12,50435.41,True,46373.81,41410.73,True,36878.3,36730.1,True,33337.35,29922.97,True,25861.38,27578.59,True,24795.31,27578.59,False,True
B0246,salaried,161542,5473.57,44697,69425.38,44697.39,True,56007.23,35867.43,True,50496.4,33912.88,True,43034.19,28357.19,True,35845.39,25217.5,True,29751.1,23283.53,False,True
B0247,small_trader,45081,2205.34,41571,66544.71,41570.83,True,57304.61,39935.64,True,48308.35,35500.04,True,41418.45,32605.52,True,36725.88,27498.13,True,31483.41,26752.57,False,True
B0248,gig_worker,60971,1922.73,18933,48642.18,18933.37,True,46070.14,16846.6,True,39417.52,14574.05,True,29528.9,12680.21,True,28439.53,11103.58,True,21015.88,9412.55,False,True
B0249,farmer,50644,1617.53,34809,49057.6,34808.58,True,35965.22,32979.45,True,35499.34,27767.57,True,27863.68,25254.12,True,24748.72,22123.18,True,18332.13,18595.71,False,True
B0250,farmer,19943,757.57,75083,130280.73,75083.3,True,114647.18,61367.45,True,89857.26,56699.53,True,79684.91,53309.33,True,69260.36,44766.46,True,56628.38,42471.6,False,True
