borrower_id,borrower_type,loan_amount,emi_amount,avg_monthly_income,month1_balance,month1_income,month1_paid,month2_balance,month2_income,month2_paid,month3_balance,month3_income,month3_paid,month4_balance,month4_income,month4_paid,month5_balance,month5_income,month5_paid,month6_balance,month6_income,month6_paid,defaulted,actual_default_late_period,predicted_default,default_probability,pilot_health_score,pilot_risk_bucket,prediction_result
B0116,small_trader,123187,4138.83,76591,46423.97,77412.57,True,46101.22,78875.52,True,45404.7,79261.57,True,45685.24,79757.31,True,46890.5,80428.93,True,46483.57,80740.32,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0117,gig_worker,134920,5409.32,68314,61315.78,70895.13,True,56822.78,74655.72,True,58910.44,75336.02,True,58505.25,78702.81,True,53946.06,79489.9,True,52505.21,82843.21,True,False,False,False,0.0019,99.81,Green,Correctly Cleared
B0118,salaried,56902,2173.48,13271,11446.3,12880.01,True,10029.74,10759.23,True,8590.45,12915.9,True,2217.14,11365.72,False,755.39,5342.03,True,2845.34,5181.69,False,True,True,True,0.9953,0.47,Red,Correctly Predicted Default
B0119,gig_worker,37032,1368.71,69710,63723.76,71570.76,True,65022.96,71772.87,True,66418.35,70847.42,True,69091.04,73786.58,True,77697.21,72790.43,True,75587.65,73348.26,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0120,small_trader,145052,5535.17,58877,29580.21,60072.39,True,28057.19,58127.28,True,28222.18,58437.13,True,26937.04,58420.8,True,26760.77,58410.31,True,25695.66,58076.85,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0121,farmer,127486,5918.22,58637,40806.57,55796.4,True,42106.5,56593.53,True,41591.23,57768.38,True,42784.11,58141.43,True,44305.62,59950.9,True,46150.34,61029.51,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0122,small_trader,37313,1506.91,56408,35876.87,58354.54,True,34523.6,57715.98,True,35997.52,56384.69,True,35781.9,58288.8,True,35706.9,58953.93,True,34932.4,60926.58,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0123,small_trader,20110,874.56,24462,11539.39,24081.77,True,11399.93,23302.48,True,12340.83,24573.14,True,12668.51,24382.97,True,11699.74,24781.07,True,12751.73,25272.5,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0124,farmer,22661,969.91,63235,47867.41,61006.12,True,50834.21,59919.5,True,52608.67,61105.81,True,55705.27,58609.88,True,55996.52,57465.59,True,57169.13,56672.56,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0125,small_trader,108756,5355.1,10631,7986.01,10937.76,True,7889.49,10781.45,True,8028.67,10749.73,True,7853.31,10447.99,True,7521.61,10518.91,True,7395.23,10392.61,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0126,salaried,19466,820.39,23467,14805.26,23184.53,True,13868.78,23624.13,True,12722.9,23490.75,True,13123.37,23373.58,True,12551.28,23376.56,True,11944.42,23528.55,True,False,False,False,0.0104,98.96,Green,Correctly Cleared
B0127,salaried,181475,8166.6,77786,68750.31,81552.13,True,68860.13,81053.5,True,65072.63,78358.24,True,62229.69,76352.26,True,54656.37,75468.73,True,57310.31,73883.82,True,False,False,False,0.0035,99.65,Green,Correctly Cleared
B0128,gig_worker,141467,5521.0,44059,36094.22,44550.6,True,36437.25,46956.15,True,37448.97,46997.29,True,38116.05,47778.79,True,36585.76,49399.49,True,37321.31,50508.27,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0129,farmer,86421,4119.03,74558,42193.27,75879.1,True,43300.51,76415.26,True,42655.31,77020.84,True,49657.28,78136.12,True,48627.24,79156.44,True,49083.58,79309.72,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0130,farmer,135772,5574.37,53104,24607.02,52470.45,True,22613.22,44065.93,True,16777.76,52731.93,True,7288.58,18510.58,False,1640.87,29233.85,False,3183.95,22391.43,True,True,True,True,0.9996,0.04,Red,Correctly Predicted Default
B0131,farmer,100179,3408.59,35603,28938.09,34203.39,True,30809.11,35146.13,True,32122.54,35926.62,True,32957.9,37854.86,True,33185.97,38342.14,True,33426.43,39208.48,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0132,salaried,17038,669.52,77506,55227.64,78215.25,True,54084.16,80697.03,True,54057.05,78767.98,True,51790.4,81469.15,True,50006.89,83333.41,True,49616.35,85246.79,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0133,salaried,27175,1045.33,32288,17196.25,35367.87,True,16414.27,30993.5,True,9576.1,29250.03,True,2589.87,20913.68,False,649.02,25352.86,True,2735.1,17068.72,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0134,salaried,14595,655.82,73283,51161.69,75757.98,True,49374.16,74171.29,True,51699.79,75133.47,True,51281.62,73225.49,True,49286.43,70896.78,True,50260.14,71653.8,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0135,small_trader,139453,5511.13,73365,50825.73,75044.34,True,49318.07,79339.01,True,48164.06,79826.34,True,49570.52,81888.71,True,51411.67,86218.28,True,51339.08,88983.63,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B0136,gig_worker,179469,8445.86,48274,26411.43,46866.14,True,25639.6,47667.65,True,26164.85,48001.98,True,26936.84,47948.48,True,26037.13,48941.57,True,25510.25,48671.95,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0137,farmer,161002,5366.34,26687,13706.95,28343.63,True,9597.83,26489.88,True,9796.71,26296.36,True,5536.15,17327.35,True,854.18,10052.85,False,2064.68,12436.3,False,True,True,True,0.9986,0.14,Red,Correctly Predicted Default
B0138,farmer,105220,4982.29,35685,18177.8,36571.4,True,18760.82,38553.64,True,18402.59,38086.84,True,19126.96,39226.74,True,18382.08,39810.56,True,18995.72,41239.31,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0139,farmer,73853,2809.22,30333,26245.79,29202.47,True,27012.71,29466.06,True,25493.09,29494.14,True,25746.95,31209.66,True,26038.58,31433.23,True,26506.32,31972.41,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0140,gig_worker,85911,2963.71,53610,38663.51,56164.42,True,38478.74,57935.93,True,38238.0,60069.62,True,38498.81,61898.26,True,34709.75,66004.14,True,35906.61,65743.35,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0141,gig_worker,35301,1445.75,52787,32109.37,55533.06,True,29032.51,50038.96,True,18559.14,37390.88,True,6609.21,45679.51,False,1726.36,28348.03,True,9186.35,17604.61,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0142,gig_worker,167557,5724.84,62583,49578.56,62927.72,True,48899.48,63289.33,True,48724.7,66390.86,True,46732.75,67451.27,True,46206.72,70592.45,True,44928.96,70651.3,True,False,False,False,0.0003,99.97,Green,Correctly Cleared
B0143,salaried,177022,8619.41,12329,8956.06,12051.16,True,8593.15,12485.19,True,8164.42,12642.93,True,8368.09,13230.6,True,8178.48,13089.88,True,8092.84,13487.55,True,False,False,False,0.0021,99.79,Green,Correctly Cleared
B0144,farmer,30010,1349.59,25234,23691.51,26641.87,True,21002.15,25771.16,True,12884.72,22199.65,True,5023.36,11218.24,False,741.51,13596.85,False,2707.71,12528.23,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0145,gig_worker,121022,4397.33,54489,47702.42,53086.33,True,47177.98,53620.06,True,46193.63,53597.2,True,47534.24,53160.72,True,44215.35,52812.67,True,43272.68,53401.73,True,False,False,False,0.0005,99.95,Green,Correctly Cleared
B0146,small_trader,50324,2117.51,46698,22604.01,48092.13,True,22643.03,49533.42,True,23558.11,51092.9,True,23084.75,51777.34,True,25032.34,55265.71,True,24883.6,55641.17,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0147,gig_worker,119513,5317.39,13008,7286.84,13198.61,True,7849.57,13319.15,True,7573.64,12940.14,True,7323.61,12849.83,True,7824.96,13044.23,True,8147.53,12601.98,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0148,gig_worker,38548,1490.8,19467,16160.3,21088.83,True,14137.31,19932.99,True,8896.46,15038.17,True,5459.17,10538.4,False,1064.95,12892.43,False,2366.73,8034.86,True,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0149,salaried,128384,5507.14,60148,56064.43,64694.35,True,44020.61,63753.87,True,38101.71,69979.3,True,11982.06,37300.75,False,2976.67,25432.44,False,13518.48,20704.72,False,True,True,True,0.9987,0.13,Red,Correctly Predicted Default
B0150,salaried,19765,800.19,19390,12385.21,18656.33,True,12704.95,18216.98,True,12828.02,18744.79,True,13293.33,18888.96,True,13889.81,18876.34,True,14141.96,18824.56,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0151,gig_worker,104593,5185.94,44126,36024.88,44130.28,True,36769.28,44589.68,True,36654.19,44645.87,True,35875.66,43320.92,True,34810.17,44094.3,True,37553.91,44681.44,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0152,gig_worker,118049,5010.39,73488,48746.12,77090.86,True,48396.13,79950.53,True,44668.51,80510.17,True,46353.0,84139.7,True,42895.28,86715.91,True,43102.86,86596.25,True,False,False,False,0.0033,99.67,Green,Correctly Cleared
B0153,salaried,173997,7623.39,67314,49471.24,66376.91,True,46199.71,67177.7,True,52033.47,68748.72,True,50337.51,67745.96,True,49511.19,72166.39,True,51623.4,71930.18,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0154,farmer,38669,1824.44,34539,17262.42,34662.01,True,18198.12,33749.35,True,18791.78,33773.74,True,18149.83,32939.67,True,19827.28,31050.35,True,20184.66,31822.02,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0155,gig_worker,37476,1567.57,18991,8613.96,18090.46,True,8750.46,18061.77,True,9623.25,17109.03,True,9302.0,16754.19,True,10092.27,17077.17,True,10092.51,16391.48,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0156,gig_worker,62044,2511.13,66817,57673.53,65840.84,True,57955.31,67801.71,True,56557.54,72067.75,True,54021.4,73342.76,True,52478.82,74222.35,True,51828.14,76865.0,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0157,gig_worker,15539,681.42,29311,13834.37,28725.44,True,13547.48,28961.34,True,14460.0,29043.31,True,14734.67,28619.87,True,14719.01,29520.66,True,14880.0,29301.97,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0158,farmer,145162,5902.38,66704,44961.46,69284.54,True,29659.18,60701.28,True,32231.58,75689.16,True,11784.18,49771.4,False,2612.77,50955.75,False,13065.95,27328.3,False,True,True,True,0.9997,0.03,Red,Correctly Predicted Default
B0159,small_trader,122413,4295.78,70931,35686.23,67873.78,True,38197.93,70985.41,True,35971.6,71099.57,True,40318.13,75232.3,True,37085.85,79802.75,True,39504.59,80805.73,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0160,gig_worker,159854,5600.0,63013,39338.9,64403.49,True,41418.14,63925.22,True,44211.6,61972.69,True,44119.67,60619.56,True,44969.15,60274.33,True,46671.57,58901.19,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0161,small_trader,120572,5349.64,11107,9723.85,11335.08,True,8497.26,10417.08,True,5370.43,9888.79,True,4920.84,6899.0,False,655.6,7274.28,True,1756.63,6017.01,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0162,gig_worker,20807,933.16,12521,7723.99,12744.97,True,8253.66,12752.59,True,8448.05,13153.66,True,8325.64,13393.75,True,8700.97,13378.44,True,8843.67,13623.86,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0163,salaried,43521,1882.48,78640,47992.87,75273.23,True,46849.59,76360.24,True,51872.48,75876.74,True,51350.63,79081.78,True,47826.42,79916.79,True,50344.24,80830.99,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0164,small_trader,178828,5989.66,42206,34866.72,45828.13,True,29073.88,45876.98,True,19764.77,42067.73,True,11642.97,44705.07,False,1415.84,14146.16,True,4380.86,24686.43,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0165,farmer,80043,3015.66,43764,36829.82,42366.16,True,36016.12,41288.16,True,37701.83,40692.59,True,34867.77,40036.2,True,33278.75,39303.98,True,33676.01,38618.03,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0166,small_trader,108706,3283.71,67145,37677.16,66792.96,True,31829.73,56638.63,True,22909.96,65721.83,True,12316.45,31208.2,False,2581.27,40801.48,False,6159.25,33214.68,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0167,farmer,47355,1740.91,39645,20776.68,40543.89,True,19485.85,42289.09,True,20463.95,43205.22,True,20206.19,44772.47,True,18898.89,45414.4,True,19114.8,47374.45,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0168,small_trader,107375,3238.94,12383,9354.52,12011.17,True,8934.96,12102.23,True,8775.66,13021.63,True,8089.25,13635.14,True,7890.94,13881.54,True,7642.02,14223.46,True,False,False,False,0.0006,99.94,Green,Correctly Cleared
B0169,small_trader,80499,3298.02,29695,21756.07,29048.74,True,21531.46,28929.11,True,21070.76,28527.42,True,20743.33,29306.6,True,19463.8,29005.05,True,18541.82,28719.9,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0170,gig_worker,198717,9245.9,47023,30737.66,48840.74,True,29649.38,49115.48,True,29538.72,50476.7,True,28173.72,51925.67,True,27727.44,53280.94,True,26678.9,54649.46,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B0171,salaried,123065,3702.72,38399,20161.12,38806.49,True,14203.95,29137.9,True,12055.46,25201.77,True,5370.47,27309.13,False,1070.77,23554.68,True,2899.09,19251.54,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0172,gig_worker,138785,4215.03,22393,17385.01,21905.56,True,16633.34,22133.61,True,17826.84,22678.4,True,17566.59,23011.47,True,18325.13,22459.11,True,18692.25,22878.84,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0173,small_trader,181150,7572.99,62532,30577.33,62461.38,True,32429.0,65307.87,True,30539.2,66487.1,True,31084.49,68826.17,True,31647.7,71302.54,True,32816.58,72891.75,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0174,farmer,120853,5634.95,29159,22894.97,27993.26,True,22904.08,28464.36,True,23072.31,29342.06,True,23140.82,29212.96,True,23229.0,30267.72,True,22966.25,30851.75,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0175,gig_worker,44370,1892.89,31703,22925.21,33472.14,True,19256.82,27935.89,True,11215.21,28803.99,True,7835.22,23728.7,False,818.52,10668.07,True,4864.53,14233.77,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0176,small_trader,129746,4293.07,12942,10512.22,13343.77,True,9376.23,10615.89,True,7004.09,12348.02,True,4196.47,10040.86,False,556.55,8506.33,False,1576.16,4895.73,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0177,salaried,164986,6018.38,27491,17696.36,28534.78,True,17733.17,26963.07,True,19305.45,28527.46,True,19005.07,28903.94,True,18951.25,28181.6,True,19847.84,28722.54,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0178,gig_worker,14522,679.15,34543,17764.34,35199.21,True,17638.37,36037.93,True,18821.04,39255.01,True,17637.28,39334.05,True,19565.12,41029.97,True,19967.61,41937.06,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0179,salaried,127862,4296.91,71910,44694.91,74369.12,True,41804.42,76735.97,True,43670.93,74784.01,True,42839.06,74835.66,True,42492.77,74466.94,True,41787.82,77280.7,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0180,salaried,173878,5344.24,31453,23429.57,30357.14,True,24933.18,31187.05,True,23739.4,31481.17,True,25616.09,32087.24,True,24272.09,32845.76,True,24737.44,33215.2,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0181,salaried,40276,1911.33,68558,58333.04,66896.54,True,57034.59,68473.49,True,53918.7,71749.36,True,55187.23,73726.26,True,49913.56,76644.22,True,49664.84,78724.03,True,False,False,False,0.0026,99.74,Green,Correctly Cleared
B0182,small_trader,100710,4132.69,35326,24093.96,33807.1,True,24252.1,35705.58,True,23691.34,34778.1,True,23181.52,36427.76,True,22490.74,36330.13,True,21988.87,38450.67,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0183,small_trader,197575,9426.4,42889,21770.78,41174.17,True,22534.22,41192.7,True,23632.58,40961.11,True,23523.76,42002.97,True,24892.3,40904.57,True,25164.36,41410.07,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0184,gig_worker,16563,772.85,23154,13613.65,22174.66,True,13245.04,21935.97,True,12353.16,20960.63,True,12637.78,20854.67,True,11713.03,20618.11,True,11328.28,20146.68,True,False,False,False,0.023,97.7,Green,Correctly Cleared
B0185,small_trader,88872,2840.56,78333,68975.31,79535.32,True,71167.04,79734.29,True,71458.51,78858.44,True,74765.04,79059.8,True,78826.31,77983.92,True,80049.62,78253.08,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0186,gig_worker,107079,4015.98,66465,44043.54,64449.86,True,44110.34,64617.93,True,46587.76,60592.25,True,46253.65,60063.4,True,45653.81,58676.41,True,48766.31,58312.17,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B0187,farmer,14257,569.33,34558,15585.42,34420.32,True,12178.27,33300.3,True,9661.17,26893.15,True,4495.12,18932.44,False,619.72,19138.06,False,1691.9,15233.34,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0188,salaried,69331,3042.63,70197,64020.76,72419.27,True,60142.92,76982.0,True,59097.3,78441.25,True,56714.56,80471.37,True,55861.61,83277.79,True,55089.69,84046.32,True,False,False,False,0.0038,99.62,Green,Correctly Cleared
B0189,small_trader,119459,4966.95,77951,36443.35,75834.13,True,35894.87,77281.71,True,38236.96,77318.71,True,38289.03,78838.89,True,39435.72,79251.84,True,38967.57,77874.9,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0190,farmer,22279,681.82,16261,11895.47,17802.91,True,9233.25,14903.38,True,6584.77,9807.16,True,5175.12,11254.58,True,746.04,9791.92,False,3068.82,10365.91,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
B0191,salaried,114493,3648.5,78631,52623.67,74796.09,True,51785.7,76805.54,True,50466.66,77816.13,True,49004.58,77928.52,True,45601.01,79833.49,True,44624.93,80637.35,True,False,False,False,0.0002,99.98,Green,Correctly Cleared
B0192,small_trader,157159,4780.29,66260,56067.0,67119.21,True,55208.49,68742.37,True,55489.37,73513.1,True,55191.57,75447.13,True,56793.02,79569.74,True,55856.41,80279.55,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0193,gig_worker,154858,6735.31,29966,22686.89,29798.38,True,23024.13,29646.92,True,23622.77,28222.19,True,23501.04,27104.32,True,23658.25,28453.68,True,24166.65,27393.57,True,False,False,False,0.0004,99.96,Green,Correctly Cleared
B0194,gig_worker,196571,9264.67,14218,6233.8,13795.94,True,5956.16,14182.91,True,5872.67,14656.22,True,5854.83,15384.23,True,5054.29,15885.11,True,5039.46,16222.39,True,False,False,False,0.0008,99.92,Green,Correctly Cleared
B0195,small_trader,112489,4310.74,32395,25916.87,31192.94,True,26769.01,31483.37,True,26295.78,31014.88,True,27685.92,29866.99,True,27566.53,30904.44,True,27766.96,30315.89,True,False,False,False,0.0001,99.99,Green,Correctly Cleared
B0196,small_trader,41147,1956.75,31088,19703.22,29828.89,True,19395.66,29171.1,True,19841.77,29835.12,True,17611.27,29712.85,True,17811.83,30108.87,True,17930.25,29716.42,True,False,False,False,0.0,100.0,Green,Correctly Cleared
B0197,farmer,69395,2129.17,58300,30884.24,62711.03,True,29620.09,55107.03,True,18194.2,40130.98,True,13199.5,52994.08,False,1083.85,52483.94,False,3746.33,32127.53,False,True,True,True,1.0,0.0,Red,Correctly Predicted Default
